"Year","Geo","State","Region","Commodity","Measure","Unit","type","Treatment","Name","ID","Value"
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","CROP ACRES CULTIVATED FOR WEED CONTROL)",NA,89
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","EQUIPMENT & IMPLEMENTS CLEANED AFTER FIELD WORK TO REDUCE SPREAD OF PESTS)",NA,79
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","FIELD EDGES",NA,98
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","NO-TILL OR MINIMUM TILL USED)",NA,36
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","PLOWED DOWN CROP RESIDUE USING CONVENTIONAL TILLAGE)",NA,96
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","WATER MGMT PRACTICES USED)",NA,73
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","BENEFICIAL ORGANISMS APPLIED OR RELEASED)",NA,10
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","BIOLOGICAL PESTICIDES APPLIED)",NA,61
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","FLORAL LURES",NA,19
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","GROUND COVERS",NA,89
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","PESTICIDES WITH DIFFERENT MECHANISMS OF ACTION USED TO KEEP PEST FROM BECOMING RESISTANT TO PESTICIDES)",NA,92
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","SCOUTING DATA COMPARED TO PUBLISHED INFORMATION TO ASSIST DECISIONS)",NA,63
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","TRAP CROP GROWN TO MANAGE INSECTS)",NA,20
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","CROP OR PLANT VARIETY CHOSEN FOR SPECIFIC PEST RESISTANCE)",NA,58
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","PLANTING LOCATIONS PLANNED TO AVOID CROSS INFESTATION OF PESTS)",NA,38
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","PLANTING OR HARVESTING DATES ADJUSTED)",NA,31
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","ROTATED CROPS DURING PAST 3 YEARS)",NA,80
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","ROW SPACING",NA,33
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","DIAGNOSTIC LABORATORY SERVICES USED FOR PEST DETECTION VIA SOIL OR PLANT TISSUE ANALYSIS)",NA,43
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","FIELD MAPPING DATA USED TO ASSIST DECISIONS)",NA,32
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - ESTABLISHED PROCESS USED)",NA,26
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS DUE TO A PEST ADVISORY WARNING)",NA,17
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS DUE TO A PEST DEVELOPMENT MODEL)",NA,17
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS - NOT SCOUTED)",NA,2
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY CONDUCTING GENERAL OBSERVATIONS WHILE PERFORMING ROUTINE TASKS)",NA,32
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY DELIBERATELY GOING TO THE CROP ACRES OR GROWING AREAS)",NA,66
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY EMPLOYEE)",NA,12
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)",NA,0
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)",NA,19
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY OPERATOR",NA,67
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY OTHER)",NA,2
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY PROCESSOR)",NA,0
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES)",NA,98
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY EMPLOYEE)",NA,11
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)",NA,0
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)",NA,20
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY OPERATOR",NA,67
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY OTHER)",NA,2
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY PROCESSOR)",NA,0
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES)",NA,98
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY EMPLOYEE)",NA,15
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)",NA,0
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)",NA,17
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY OPERATOR",NA,67
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY OTHER)",NA,2
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY PROCESSOR)",NA,0
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR WEEDS)",NA,93
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","WEATHER DATA USED TO ASSIST DECISIONS)",NA,97
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","WRITTEN OR ELECTRONIC RECORDS KEPT TO TRACK THE ACTIVITY OF PESTS)",NA,56
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","CROP ACRES CULTIVATED FOR WEED CONTROL)",NA,70
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","EQUIPMENT & IMPLEMENTS CLEANED AFTER FIELD WORK TO REDUCE SPREAD OF PESTS)",NA,87
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","FIELD EDGES",NA,93
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","NO-TILL OR MINIMUM TILL USED)",NA,30
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","PLOWED DOWN CROP RESIDUE USING CONVENTIONAL TILLAGE)",NA,91
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," PREVENTION","WATER MGMT PRACTICES USED)",NA,64
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","BENEFICIAL ORGANISMS APPLIED OR RELEASED)",NA,10
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","BIOLOGICAL PESTICIDES APPLIED)",NA,40
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","FLORAL LURES",NA,8
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","GROUND COVERS",NA,71
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","PESTICIDES WITH DIFFERENT MECHANISMS OF ACTION USED TO KEEP PEST FROM BECOMING RESISTANT TO PESTICIDES)",NA,68
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","SCOUTING DATA COMPARED TO PUBLISHED INFORMATION TO ASSIST DECISIONS)",NA,42
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," SUPPRESSION","TRAP CROP GROWN TO MANAGE INSECTS)",NA,9
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","CROP OR PLANT VARIETY CHOSEN FOR SPECIFIC PEST RESISTANCE)",NA,53
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","PLANTING LOCATIONS PLANNED TO AVOID CROSS INFESTATION OF PESTS)",NA,34
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","PLANTING OR HARVESTING DATES ADJUSTED)",NA,40
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","ROTATED CROPS DURING PAST 3 YEARS)",NA,93
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," AVOIDANCE","ROW SPACING",NA,35
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","DIAGNOSTIC LABORATORY SERVICES USED FOR PEST DETECTION VIA SOIL OR PLANT TISSUE ANALYSIS)",NA,31
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","FIELD MAPPING DATA USED TO ASSIST DECISIONS)",NA,18
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - ESTABLISHED PROCESS USED)",NA,64
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS DUE TO A PEST ADVISORY WARNING)",NA,48
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS DUE TO A PEST DEVELOPMENT MODEL)",NA,4
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY CONDUCTING GENERAL OBSERVATIONS WHILE PERFORMING ROUTINE TASKS)",NA,11
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY DELIBERATELY GOING TO THE CROP ACRES OR GROWING AREAS)",NA,89
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY EMPLOYEE)",NA,2
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)",NA,1
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)",NA,50
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY OPERATOR",NA,47
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY PROCESSOR)",NA,0
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR DISEASES)",NA,100
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY EMPLOYEE)",NA,2
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)",NA,1
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)",NA,50
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY OPERATOR",NA,47
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES - BY PROCESSOR)",NA,0
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR INSECTS & MITES)",NA,100
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY EMPLOYEE)",NA,3
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)",NA,1
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)",NA,47
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY OPERATOR",NA,49
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR WEEDS - BY PROCESSOR)",NA,0
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","SCOUTED FOR WEEDS)",NA,92
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","WEATHER DATA USED TO ASSIST DECISIONS)",NA,91
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," MONITORING","WRITTEN OR ELECTRONIC RECORDS KEPT TO TRACK THE ACTIVITY OF PESTS)",NA,62
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","CROP ACRES CULTIVATED FOR WEED CONTROL)",NA,87
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","EQUIPMENT & IMPLEMENTS CLEANED AFTER FIELD WORK TO REDUCE SPREAD OF PESTS)",NA,77
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","FIELD EDGES",NA,81
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","NO-TILL OR MINIMUM TILL USED)",NA,41
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","PLOWED DOWN CROP RESIDUE USING CONVENTIONAL TILLAGE)",NA,69
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," PREVENTION","WATER MGMT PRACTICES USED)",NA,46
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","BENEFICIAL ORGANISMS APPLIED OR RELEASED)",NA,19
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","BIOLOGICAL PESTICIDES APPLIED)",NA,18
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","FLORAL LURES",NA,32
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","GROUND COVERS",NA,46
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","PESTICIDES WITH DIFFERENT MECHANISMS OF ACTION USED TO KEEP PEST FROM BECOMING RESISTANT TO PESTICIDES)",NA,81
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","SCOUTING DATA COMPARED TO PUBLISHED INFORMATION TO ASSIST DECISIONS)",NA,43
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF AREA PLANTED","PRACTICE"," SUPPRESSION","TRAP CROP GROWN TO MANAGE INSECTS)",NA,13
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","CROP OR PLANT VARIETY CHOSEN FOR SPECIFIC PEST RESISTANCE)",NA,63
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","PLANTING LOCATIONS PLANNED TO AVOID CROSS INFESTATION OF PESTS)",NA,67
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","PLANTING OR HARVESTING DATES ADJUSTED)",NA,64
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","ROTATED CROPS DURING PAST 3 YEARS)",NA,91
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," AVOIDANCE","ROW SPACING",NA,54
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","DIAGNOSTIC LABORATORY SERVICES USED FOR PEST DETECTION VIA SOIL OR PLANT TISSUE ANALYSIS)",NA,39
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","FIELD MAPPING DATA USED TO ASSIST DECISIONS)",NA,11
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - ESTABLISHED PROCESS USED)",NA,46
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS DUE TO A PEST ADVISORY WARNING)",NA,30
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS DUE TO A PEST DEVELOPMENT MODEL)",NA,6
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY CONDUCTING GENERAL OBSERVATIONS WHILE PERFORMING ROUTINE TASKS)",NA,5
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED - FOR PESTS OR BENEFICIAL ORGANISMS BY DELIBERATELY GOING TO THE CROP ACRES OR GROWING AREAS)",NA,95
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY EMPLOYEE)",NA,3
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY FARM SUPPLY COMPANY OR CHEMICAL DEALER)",NA,1
2014,"STATE",TRUE,NA,"VEGETABLE TOTALS"," PEST MGMT"," MEASURED IN PCT OF OPERATIONS","PRACTICE"," MONITORING","SCOUTED FOR DISEASES - BY INDEPENDENT CROP CONSULTANT OR COMMERICAL SCOUT)",NA,19
